0 1
1 0.928863
2 0.863015
3 0.800944
4 0.743587
5 0.691405
6 0.643307
7 0.598067
8 0.555842
9 0.516328
10 0.479677
11 0.444819
12 0.413285
13 0.384258
14 0.357662
15 0.333243
16 0.310577
17 0.28996
18 0.270185
19 0.251404
20 0.233418
21 0.215825
22 0.200255
23 0.185365
24 0.171762
25 0.158871
26 0.146761
27 0.135142
28 0.124889
29 0.115955
30 0.107913
31 0.0999498
32 0.0928079
33 0.0854757
34 0.0792448
35 0.0738322
36 0.0688951
37 0.0641946
38 0.0600062
39 0.0562956
40 0.0519789
41 0.048366
42 0.0454672
43 0.0431874
44 0.0414175
45 0.04006
46 0.0390899
47 0.0380657
48 0.0373933
49 0.0367858
50 0.0361673
51 0.0355095
52 0.0344742
53 0.0340502
54 0.0334762
55 0.0327689
56 0.0321547
57 0.0308956
58 0.0293668
59 0.0276304
60 0.025716
61 0.023682
62 0.0220465
63 0.0199262
64 0.0181649
65 0.0162402
66 0.0142051
67 0.0120526
68 0.0102643
69 0.00875601
70 0.00845944
71 0.00830466
72 0.00829438
73 0.0083282
74 0.009137
75 0.00996906
76 0.0109104
77 0.0122783
78 0.0128755
79 0.0135812
80 0.0140937
81 0.0150145
82 0.0152596
83 0.0150394
84 0.0145228
85 0.014952
86 0.0151105
87 0.0156309
88 0.0151793
89 0.0147114
90 0.0140328
91 0.0132397
92 0.0122079
93 0.0110279
94 0.00967276
95 0.00892107
96 0.00786063
97 0.00775699
98 0.00795506
99 0.00904364
100 0.0103365
