1000 3.26449 0.0517058
2000 3.42186 0.0404173
3000 3.58932 0.0375089
4000 3.52767 0.0315012
5000 3.60346 0.0275554
6000 3.52524 0.0242895
7000 3.56381 0.0228938
8000 3.61116 0.021214
9000 3.6774 0.0203112
10000 3.63767 0.0190032
11000 3.63486 0.0181071
12000 3.66239 0.0176002
13000 3.67738 0.0166995
14000 3.72137 0.0162009
15000 3.72478 0.0156611
16000 3.74308 0.0153064
17000 3.71998 0.0147228
18000 3.73053 0.0143144
19000 3.738 0.0139928
20000 3.73849 0.013641
21000 3.78183 0.0133597
22000 3.7666 0.012967
23000 3.77201 0.0126596
24000 3.76795 0.0123209
25000 3.76234 0.0120157
26000 3.7668 0.0118406
27000 3.78177 0.0116204
28000 3.76593 0.0114167
29000 3.76307 0.0112914
30000 3.76293 0.0110514
31000 3.77802 0.0109286
32000 3.78057 0.0107901
33000 3.78552 0.0105858
34000 3.81595 0.0104937
35000 3.82547 0.0102907
36000 3.84157 0.0102412
37000 3.84319 0.0100825
38000 3.84386 0.0100015
39000 3.84449 0.00983875
40000 3.8398 0.00968327
41000 3.85212 0.0096046
42000 3.84543 0.00947645
43000 3.84715 0.0093566
44000 3.84253 0.00920827
45000 3.84462 0.00913009
46000 3.85282 0.00901277
47000 3.84112 0.00891355
48000 3.8345 0.00880538
49000 3.83939 0.0087035
50000 3.83222 0.00858961
51000 3.83092 0.00849757
52000 3.83207 0.00843727
53000 3.83545 0.00835422
54000 3.83828 0.00829501
55000 3.83689 0.00822244
56000 3.83776 0.00815463
57000 3.83948 0.00806727
58000 3.84277 0.00800647
59000 3.83943 0.00793142
60000 3.8466 0.00789588
61000 3.86068 0.00786707
62000 3.86581 0.00782582
63000 3.85151 0.00776963
64000 3.8514 0.00770447
65000 3.8455 0.00764196
66000 3.8475 0.00757474
67000 3.8515 0.00753931
68000 3.86266 0.00749613
69000 3.87407 0.00745244
70000 3.87315 0.00740716
71000 3.87459 0.00735625
72000 3.87449 0.00729984
73000 3.86833 0.00723574
74000 3.8614 0.00716719
75000 3.8617 0.00713207
76000 3.87085 0.00710757
77000 3.86649 0.00704565
78000 3.86141 0.00699604
79000 3.86255 0.00693714
80000 3.86628 0.00689365
81000 3.88219 0.00690081
82000 3.88121 0.00684881
83000 3.88608 0.00682117
84000 3.88358 0.00677851
85000 3.88458 0.0067343
86000 3.88667 0.00670061
87000 3.89067 0.00667557
88000 3.89286 0.00663398
89000 3.89149 0.00658622
90000 3.90066 0.00655148
91000 3.901 0.00651225
92000 3.90537 0.00647901
93000 3.90646 0.00643493
94000 3.90966 0.00639901
95000 3.91481 0.00638025
96000 3.91438 0.00634552
97000 3.92044 0.00631159
98000 3.9182 0.00627264
99000 3.92692 0.00625657
100000 3.92498 0.00622035
