1000 1.02365 0.0320655
2000 0.935349 0.0220722
3000 1.00173 0.0191549
4000 0.980283 0.015971
5000 0.977522 0.0140556
6000 1.00304 0.0131051
7000 0.990711 0.0118888
8000 1.0031 0.0113203
9000 0.999701 0.0106487
10000 1.00781 0.0104874
11000 1.00517 0.009938
12000 1.00454 0.0094096
13000 1.01019 0.00904504
14000 1.00618 0.00864157
15000 0.998592 0.00827747
16000 1.00456 0.00804479
17000 0.99517 0.0077215
18000 0.992622 0.00745372
19000 0.98663 0.00718961
20000 0.985592 0.00700456
21000 0.982324 0.00681148
22000 0.986964 0.00666341
23000 0.989993 0.00658288
24000 0.994934 0.00650483
25000 0.999184 0.00640242
26000 1.00515 0.00630144
27000 1.00302 0.00614657
28000 1.00615 0.00604783
29000 1.002 0.00591895
30000 1.00716 0.00582074
31000 1.00369 0.00569591
32000 1.00324 0.00562398
33000 1.00577 0.00553468
34000 1.00317 0.00542958
35000 1.00287 0.00534357
36000 1.00101 0.00526608
37000 1.00089 0.00519477
38000 1.00034 0.00512678
39000 1.00069 0.00506076
40000 1.00218 0.00501564
41000 0.999829 0.00494367
42000 0.999891 0.0048829
43000 1.00281 0.00482777
44000 1.00408 0.00478937
45000 1.00166 0.00473312
46000 1.00158 0.00467609
47000 1.00204 0.00462662
48000 1.0016 0.00457103
49000 1.00127 0.00452917
50000 1.00362 0.00449511
51000 1.00475 0.00445936
52000 1.00312 0.004406
53000 1.00246 0.0043601
54000 1.00644 0.00433765
55000 1.00581 0.00428987
56000 1.00664 0.00425098
57000 1.00738 0.00421614
58000 1.00784 0.00417615
59000 1.00707 0.00414882
60000 1.0088 0.0041218
61000 1.007 0.00407214
62000 1.00656 0.00403412
63000 1.00621 0.00399666
64000 1.00895 0.00397883
65000 1.00723 0.00393812
66000 1.00742 0.00390491
67000 1.00871 0.00387775
68000 1.00751 0.00384132
69000 1.00733 0.0038108
70000 1.00968 0.00379017
71000 1.01166 0.0037685
72000 1.0131 0.00374573
73000 1.01174 0.00371458
74000 1.01375 0.00370292
75000 1.0127 0.00367736
76000 1.01393 0.00367347
77000 1.01434 0.00365505
78000 1.01809 0.00365011
79000 1.01818 0.00362911
80000 1.01932 0.00361416
81000 1.01985 0.00359242
82000 1.02044 0.00356773
83000 1.01949 0.00354451
84000 1.01793 0.00351798
85000 1.01845 0.00349822
86000 1.01912 0.00347866
87000 1.01994 0.00345906
88000 1.02077 0.00344244
89000 1.0205 0.00341824
90000 1.0207 0.00339616
91000 1.02132 0.00338204
92000 1.0201 0.00335867
93000 1.0193 0.00333822
94000 1.01864 0.00331679
95000 1.01973 0.00330484
96000 1.01977 0.0032905
97000 1.01814 0.00327033
98000 1.01824 0.00325365
99000 1.01734 0.00323393
100000 1.01596 0.00321287
