0 1
1 0.75396
2 0.568946
3 0.430483
4 0.326476
5 0.24525
6 0.182064
7 0.13535
8 0.0995861
9 0.0744785
10 0.056836
11 0.0471395
12 0.0327498
13 0.020749
14 0.0132245
15 0.00710202
16 0.00564772
17 0.00579251
18 0.00439817
19 0.00371375
20 0.00325562
21 0.00415644
22 0.0015996
23 0.00101542
24 0.000736268
25 0.00249112
26 0.00316091
27 0.00552521
28 0.00429636
29 0.00302972
30 0.00168147
31 0.00188717
32 0.00142094
33 0.000461806
34 -0.000241413
35 -0.000870618
36 -0.00227819
37 -0.00578504
38 -0.00836093
39 -0.00915545
40 -0.0103405
41 -0.0105334
42 -0.0123864
43 -0.0104525
44 -0.00810217
45 -0.00605716
46 -0.0045505
47 -0.00265022
48 -0.00224014
49 -0.000556838
50 0.000842887
51 0.00183633
52 0.00095856
53 -0.00012517
54 -0.00201924
55 -0.00384013
56 -0.00305245
57 -0.00443457
58 -0.00420101
59 -0.00350849
60 0.000185634
61 0.00277539
62 0.00285124
63 0.00261958
64 0.00285308
65 0.00348855
66 0.0048356
67 0.00677501
68 0.00561055
69 0.00492962
70 0.000939503
71 -0.00177283
72 -0.00301358
73 -0.00408901
74 -0.00464515
75 -0.00502706
76 -0.00565259
77 -0.00686662
78 -0.00764759
79 -0.0076781
80 -0.00711842
81 -0.00780828
82 -0.0055518
83 -0.0040383
84 -0.002093
85 -0.00200228
86 -0.00181063
87 -0.00032239
88 0.00100775
89 0.00113451
90 0.00156067
91 0.00201791
92 0.00130203
93 0.00125373
94 0.00200949
95 0.00243091
96 0.00273721
97 0.00109861
98 -0.00177555
99 -0.00279755
100 -0.00150945
