0 1
1 0.858558
2 0.737999
3 0.634903
4 0.547026
5 0.473199
6 0.409772
7 0.354783
8 0.306327
9 0.264799
10 0.229293
11 0.197578
12 0.171098
13 0.147373
14 0.12623
15 0.107646
16 0.0900435
17 0.0747065
18 0.0630269
19 0.0536112
20 0.0461328
21 0.0400273
22 0.0342194
23 0.0284968
24 0.0240413
25 0.0203212
26 0.0176269
27 0.0153818
28 0.0121441
29 0.0108261
30 0.00983359
31 0.010192
32 0.0115386
33 0.0146044
34 0.0172889
35 0.0196233
36 0.0211137
37 0.0230853
38 0.0232437
39 0.0232267
40 0.0224984
41 0.0225015
42 0.0222181
43 0.0225291
44 0.0223332
45 0.0219263
46 0.0199336
47 0.0188702
48 0.0184796
49 0.0172649
50 0.0154763
51 0.0133086
52 0.0124188
53 0.0128257
54 0.0140751
55 0.0141437
56 0.0146185
57 0.0141787
58 0.0137638
59 0.0138207
60 0.0133123
61 0.0123438
62 0.0112936
63 0.0107444
64 0.0107704
65 0.0110677
66 0.00936658
67 0.0078054
68 0.00669843
69 0.00654203
70 0.00731362
71 0.00798791
72 0.00718405
73 0.00657273
74 0.004962
75 0.00431079
76 0.00514752
77 0.00607393
78 0.00829212
79 0.0100763
80 0.0106943
81 0.0105122
82 0.0107111
83 0.0113179
84 0.0115193
85 0.010429
86 0.010356
87 0.00996642
88 0.00874136
89 0.00779465
90 0.00648764
91 0.00391642
92 0.00167044
93 0.000287048
94 -0.000792856
95 -0.00225384
96 -0.00449982
97 -0.00465815
98 -0.00353933
99 -0.00083685
100 0.000976325
