1000 0.917078 0.0334242
2000 0.955527 0.0224899
3000 0.943864 0.0178034
4000 0.979731 0.0162598
5000 0.960252 0.0141334
6000 0.958428 0.0128719
7000 0.96986 0.0120581
8000 0.973166 0.0111384
9000 0.975878 0.0104222
10000 0.986597 0.00995834
11000 0.992065 0.00951247
12000 0.98983 0.00905711
13000 0.981404 0.00865746
14000 0.986795 0.00839354
15000 0.98491 0.00810586
16000 0.983709 0.00778384
17000 0.985919 0.00753627
18000 0.984077 0.0072962
19000 0.98657 0.00715512
20000 0.986566 0.00698353
21000 0.986452 0.00677753
22000 0.981561 0.00659656
23000 0.975908 0.00642372
24000 0.972156 0.00626333
25000 0.968731 0.00609707
26000 0.96868 0.00597285
27000 0.972941 0.00587792
28000 0.974181 0.00580147
29000 0.974616 0.00569522
30000 0.970732 0.00558498
31000 0.975858 0.00551546
32000 0.97122 0.00539249
33000 0.969192 0.00529539
34000 0.967966 0.0052167
35000 0.967625 0.00513978
36000 0.968097 0.00507163
37000 0.963844 0.00498677
38000 0.961678 0.0049101
39000 0.962443 0.00484608
40000 0.964156 0.00478773
41000 0.961949 0.00471251
42000 0.961647 0.00464548
43000 0.961524 0.00459468
44000 0.961896 0.00454897
45000 0.962295 0.00450312
46000 0.960979 0.00444253
47000 0.961943 0.00440307
48000 0.962157 0.00435798
49000 0.964524 0.00432897
50000 0.962878 0.00428192
51000 0.960962 0.00423292
52000 0.961667 0.00419029
53000 0.963484 0.00415562
54000 0.963238 0.00411795
55000 0.961581 0.00407062
56000 0.962801 0.00403751
57000 0.962203 0.00400527
58000 0.961933 0.00397725
59000 0.96126 0.00394324
60000 0.959697 0.00390855
61000 0.96148 0.00388307
62000 0.962445 0.00385262
63000 0.964504 0.00383082
64000 0.967071 0.00381312
65000 0.965942 0.00378105
66000 0.966323 0.00375072
67000 0.967184 0.00372276
68000 0.969194 0.00370445
69000 0.96907 0.00367783
70000 0.969457 0.00365172
71000 0.969935 0.00363328
72000 0.968972 0.00360316
73000 0.968184 0.00357357
74000 0.96865 0.00355339
75000 0.967463 0.00352401
76000 0.966698 0.00349631
77000 0.96694 0.00347318
78000 0.966553 0.0034507
79000 0.9681 0.00343282
80000 0.970642 0.0034266
81000 0.968974 0.00339845
82000 0.969134 0.00337669
83000 0.970676 0.00336402
84000 0.970407 0.00334209
85000 0.970251 0.0033213
86000 0.97113 0.00330733
87000 0.970945 0.0032874
88000 0.972253 0.00327213
89000 0.973649 0.0032593
90000 0.972348 0.0032397
91000 0.972649 0.00322018
92000 0.973329 0.00319901
93000 0.971931 0.0031785
94000 0.972065 0.00316298
95000 0.972656 0.00314633
96000 0.97259 0.00312669
97000 0.973206 0.00311792
98000 0.972208 0.00309841
99000 0.971278 0.00308117
100000 0.972113 0.00306838
