0 1
1 0.960149
2 0.922249
3 0.886508
4 0.852235
5 0.819423
6 0.787646
7 0.757393
8 0.728735
9 0.700865
10 0.673573
11 0.647386
12 0.622513
13 0.598592
14 0.575371
15 0.552845
16 0.531067
17 0.509928
18 0.489096
19 0.468984
20 0.449134
21 0.430372
22 0.412571
23 0.395311
24 0.378684
25 0.363223
26 0.348364
27 0.334043
28 0.320598
29 0.307828
30 0.295381
31 0.283339
32 0.271936
33 0.260694
34 0.249728
35 0.238823
36 0.228259
37 0.217745
38 0.206952
39 0.19674
40 0.187115
41 0.178181
42 0.169629
43 0.161381
44 0.153442
45 0.145796
46 0.138878
47 0.132246
48 0.126431
49 0.120628
50 0.115283
51 0.110293
52 0.105765
53 0.101259
54 0.0972593
55 0.0934381
56 0.0898252
57 0.0861923
58 0.082898
59 0.0801492
60 0.0779711
61 0.0754077
62 0.0730007
63 0.0707979
64 0.0684595
65 0.0659747
66 0.0637097
67 0.0615694
68 0.0592217
69 0.0572499
70 0.0557218
71 0.0544254
72 0.0529696
73 0.0513318
74 0.0497476
75 0.048264
76 0.0467887
77 0.045121
78 0.0437351
79 0.0425178
80 0.0414866
81 0.04067
82 0.0397492
83 0.0389314
84 0.0380388
85 0.0370596
86 0.0364032
87 0.0358734
88 0.0350399
89 0.034279
90 0.0333904
91 0.0324405
92 0.0316358
93 0.0311872
94 0.0304754
95 0.0298434
96 0.0297396
97 0.0294802
98 0.0293165
99 0.0289383
100 0.0283317
