0 1
1 0.886989
2 0.786132
3 0.697399
4 0.62001
5 0.551571
6 0.491122
7 0.437302
8 0.389093
9 0.345617
10 0.306076
11 0.271379
12 0.240745
13 0.213326
14 0.189502
15 0.169369
16 0.15211
17 0.137
18 0.122294
19 0.11013
20 0.0988103
21 0.0891018
22 0.0804688
23 0.0726729
24 0.0650654
25 0.05884
26 0.052255
27 0.0458823
28 0.0399737
29 0.0332529
30 0.0267989
31 0.0200351
32 0.0148501
33 0.0100087
34 0.00571205
35 0.00190954
36 -0.000994534
37 -0.00329431
38 -0.00569341
39 -0.00653972
40 -0.00707913
41 -0.00767848
42 -0.00790908
43 -0.00869527
44 -0.00922631
45 -0.00805997
46 -0.00821542
47 -0.00974955
48 -0.0106362
49 -0.0108799
50 -0.0116256
51 -0.0127113
52 -0.0133924
53 -0.0129221
54 -0.0131146
55 -0.0127954
56 -0.011656
57 -0.0102707
58 -0.00997064
59 -0.0102155
60 -0.0101015
61 -0.00951971
62 -0.0102458
63 -0.0100789
64 -0.00884425
65 -0.00696554
66 -0.00489009
67 -0.0031263
68 -0.00253552
69 -0.00126452
70 -0.000646723
71 -0.000224136
72 0.000216145
73 -0.000257053
74 -0.00156458
75 -0.00318985
76 -0.0047061
77 -0.00530393
78 -0.00536196
79 -0.00667995
80 -0.00776429
81 -0.0086694
82 -0.00885757
83 -0.00871069
84 -0.00971017
85 -0.0107865
86 -0.0127695
87 -0.0147827
88 -0.0177121
89 -0.0191964
90 -0.0197204
91 -0.0198092
92 -0.0192122
93 -0.0185639
94 -0.0186442
95 -0.0196055
96 -0.0195543
97 -0.018868
98 -0.0185352
99 -0.0183868
100 -0.0178685
