0 1
1 0.763164
2 0.583989
3 0.447545
4 0.344163
5 0.265062
6 0.205272
7 0.160332
8 0.125548
9 0.0993047
10 0.07881
11 0.066827
12 0.0488092
13 0.035351
14 0.025291
15 0.0179218
16 0.015476
17 0.0129802
18 0.00981965
19 0.00538216
20 0.000909903
21 -0.00139863
22 -0.00370244
23 -0.00525247
24 -0.00576892
25 -0.0067421
26 -0.00622727
27 -0.00703832
28 -0.00547408
29 -0.00551023
30 -0.00320389
31 -0.00184764
32 -0.00124042
33 0.002626
34 0.00619436
35 0.00801567
36 0.0117763
37 0.0145142
38 0.0131639
39 0.0113967
40 0.00997128
41 0.00775179
42 0.00661299
43 0.00564685
44 0.00639022
45 0.00484423
46 0.00110657
47 -0.00124192
48 -0.00078414
49 -0.00242622
50 -0.00400477
51 -0.00167788
52 0.00189972
53 0.00544729
54 0.00728673
55 0.00603268
56 0.00583232
57 0.004935
58 0.00544625
59 0.00499309
60 0.00341673
61 0.00181911
62 -0.00121524
63 -0.00501919
64 -0.00706604
65 -0.00903493
66 -0.00990673
67 -0.0100992
68 -0.0110588
69 -0.0105307
70 -0.00812365
71 -0.0037969
72 2.09027e-05
73 0.00103682
74 0.000916024
75 0.0025022
76 0.00215286
77 0.00143386
78 6.97527e-05
79 -0.00157856
80 -0.00318195
81 -0.00524369
82 -0.00544152
83 -0.00684569
84 -0.0066593
85 -0.00669626
86 -0.00494574
87 -0.00374389
88 -0.00511135
89 -0.00535721
90 -0.00551751
91 -0.00531252
92 -0.00534035
93 -0.00767106
94 -0.0101313
95 -0.0107001
96 -0.0115308
97 -0.011818
98 -0.00976965
99 -0.00661149
100 -0.00399969
