0.5 0.0957125
0.6 0.157301
0.7 0.202014
0.8 0.236178
0.9 0.263311
1 0.285521
1.1 0.304151
1.2 0.320096
1.3 0.333976
1.4 0.346234
1.5 0.357193
1.6 0.367097
1.7 0.376133
1.8 0.384444
1.9 0.392146
2 0.39933
2.1 0.40607
2.2 0.412427
2.3 0.418449
2.4 0.42418
2.5 0.429655
2.6 0.434902
2.7 0.439947
2.8 0.444811
2.9 0.449514
3 0.454072
3.1 0.458498
3.2 0.462805
3.3 0.467004
3.4 0.471104
3.5 0.475114
3.6 0.479041
3.7 0.482892
3.8 0.486673
3.9 0.49039
4 0.494046
4.1 0.497648
4.2 0.501197
4.3 0.504699
4.4 0.508157
4.5 0.511572
4.6 0.514949
4.7 0.51829
4.8 0.521596
4.9 0.52487
5 0.528114
5.1 0.53133
5.2 0.534519
5.3 0.537682
5.4 0.540822
5.5 0.54394
5.6 0.547036
5.7 0.550112
5.8 0.553168
5.9 0.556207
6 0.559228
6.1 0.562233
6.2 0.565222
6.3 0.568197
6.4 0.571157
6.5 0.574104
6.6 0.577038
6.7 0.579959
6.8 0.582869
6.9 0.585767
7 0.588655
7.1 0.591532
7.2 0.594399
7.3 0.597257
7.4 0.600106
7.5 0.602946
7.6 0.605778
7.7 0.608601
7.79999 0.611417
7.89999 0.614225
7.99999 0.617027
8.09999 0.619821
8.2 0.622608
8.3 0.625389
8.4 0.628164
8.5 0.630933
8.6 0.633696
8.7 0.636454
8.8 0.639206
8.9 0.641953
9 0.644695
9.1 0.647432
9.2 0.650165
9.3 0.652893
9.4 0.655616
9.5 0.658335
9.6 0.66105
9.7 0.663761
9.8 0.666469
9.9 0.669172
10 0.671872
10.1 0.674568
10.2 0.677261
10.3 0.67995
10.4 0.682636
10.5 0.685319
10.6 0.687999
10.7 0.690676
10.8 0.69335
10.9 0.696022
